property_id,listing_id,mls_id,address,city,state,zip_code,latitude,longitude,location,price,beds,baths,full_baths,sqft,lot_size,year_built,stories,property_type,ui_property_type,listing_type,mls_status,search_status,price_per_sqft,hoa_fee,days_on_market,time_on_redfin,sold_date,is_hot,has_virtual_tour,has_video_tour,has_3d_tour,is_new_construction,listing_broker,data_source_id,market_id,has_insight,url,scraped_at,data_type,price_per_bed,price_per_bath,sqft_per_bed,bed_bath_ratio,home_age,price_segment,size_segment
101026429,205706026,1849314,8932 Hollyhock Dr,Cincinnati,OH,45231,,,Finneytown,310000,4.0,1.5,1.0,2662.0,20212.0,1949.0,2.0,6,1,1,Active,1,116.0,,,"{'value': 96549646, 'level': 1}",1493708400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8932-Hollyhock-Dr-45231/home/101026429,2025-07-26T15:01:18.832263,active,77500.0,206666.66666666666,665.5,2.6666666666666665,75.0,Upper_Mid,Very_Large
76134945,205705967,1849240,2204 Flomar Ct,Green Twp,OH,45233,,,Bridgetown,459900,3.0,3.5,3.0,,20038.0,1976.0,1.0,6,1,1,Active,1,,,,"{'value': 96766947, 'level': 1}",1743404400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2204-Flomar-Ct-45233/home/76134945,2025-07-26T15:01:18.832270,active,153300.0,131400.0,,0.8571428571428571,48.0,Upper_Mid,
101009705,205705593,1849335,5641 Hollowview Ct,Cincinnati,OH,45233,,,Delhi Twp.,199900,3.0,2.5,2.0,1107.0,9583.0,1968.0,1.0,6,1,1,Active,1,181.0,,,"{'value': 98225850, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5641-Hollowview-Ct-45233/home/101009705,2025-07-26T15:01:18.832278,active,66633.33333333333,79960.0,369.0,1.2,56.0,Moderate,Small
71366868,205575900,1848874,921 Country Club Dr,Pierce Twp,OH,45245,,,Pierce Twp.,1375000,4.0,4.0,3.0,4276.0,253214.0,1990.0,2.0,6,1,1,Active,1,322.0,,,"{'value': 125662161, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/921-Country-Club-Dr-45245/home/71366868,2025-07-26T15:01:18.832285,active,343750.0,343750.0,1069.0,1.0,34.0,Ultra_Luxury,Mansion
78844163,205640899,1849179,4034 Colerain Ave,Cincinnati,OH,45223,,,Northside,329900,3.0,1.5,1.0,2350.0,5881.0,1880.0,2.0,6,1,1,Active,1,140.0,,,"{'value': 125662856, 'level': 1}",1150873200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/4034-Colerain-Ave-45223/home/78844163,2025-07-26T15:01:18.832293,active,109966.66666666667,219933.33333333334,783.3333333333334,2.0,144.0,Upper_Mid,Large
76145026,205633023,1848963,8630 Plainfield Ln,Sycamore Twp,OH,45236,,,Sycamore Twp.,335000,3.0,2.0,2.0,2108.0,45259.0,1973.0,1.0,6,1,1,Active,1,159.0,,,"{'value': 125691273, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8630-Plainfield-Ln-45236/home/76145026,2025-07-26T15:01:18.832300,active,111666.66666666667,167500.0,702.6666666666666,1.5,51.0,Upper_Mid,Large
184887317,205597582,1848977,3417 Traskwood Cir Unit A,Cincinnati,OH,45208,,,Hyde Park,375000,2.0,2.0,2.0,1537.0,20007.0,1979.0,1.0,3,2,1,Active,1,244.0,325.0,,"{'value': 125695595, 'level': 1}",1432882800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3417-Traskwood-Cir-45208/unit-A/home/184887317,2025-07-26T15:01:18.832308,active,187500.0,187500.0,768.5,1.0,45.0,Upper_Mid,Medium
101017980,205608797,1849050,5037 Race Rd,Green Twp,OH,45211,,,Green Twp.,625000,5.0,4.5,4.0,2568.0,60984.0,1986.0,1.0,6,1,1,Active,1,243.0,,,"{'value': 125695850, 'level': 1}",736758000000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5037-Race-Rd-45211/home/101017980,2025-07-26T15:01:18.832316,active,125000.0,138888.88888888888,513.6,1.1111111111111112,38.0,Luxury,Very_Large
76128916,205683854,1849196,5591 Squirrel Run Ln,Colerain Twp,OH,45247,,,White Oak,750000,4.0,5.0,4.0,4224.0,44431.0,1987.0,2.0,6,1,1,Active,1,178.0,8.0,,"{'value': 125695948, 'level': 1}",526201200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/5591-Squirrel-Run-45247/home/76128916,2025-07-26T15:01:18.832324,active,187500.0,150000.0,1056.0,0.8,37.0,Luxury,Mansion
78816184,205593606,1848923,6836 Roe St,Columbia Twp,OH,45227,,,Columbia Twp.,269000,2.0,2.0,2.0,894.0,4617.0,1938.0,1.0,6,1,1,Active,1,301.0,,,"{'value': 125696412, 'level': 1}",1602140400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/6836-Roe-St-45227/home/78816184,2025-07-26T15:01:18.832331,active,134500.0,134500.0,447.0,1.0,86.0,Moderate,Small
